id,comment,label
train_006109,"bếp nấu mà bếp bốc khóichất lượng sản phẩm rất kém nấu nước sôi còn không được
","1
"
train_006110,"sản phẩm rất tệ vòng bi thì rơ như răng ông lão đầu kẹp khoan thì nghiêng hẳn sang một bên làm sao mà kẹp đúng tâm của khoản được mai mốt có ship hàng cho khách thì nhớ kiểm tra lại hàng hóa cho cẩn thận nha
","1
"
train_006111,"giao hàng nhanh bình đựng đẹp nhưng có mấy gói bị tét miệng bị đổ ra ngoài còn lại thì good
","1
"
train_006112,"màu thì mình không thích lắm nhưng vẫn đánh giá 5 sao vì chủ shop dễ thương quá trời đất
","0
"
train_006113,"cuốn sách quá mỏng và lượng kiến thức quá ít thật sự thất vọng khi cầm quyển sách trên taytuy nhiên vẫn rất hài lòng về độ phục vụ của tiki
","1
"
train_006114,"đã đặt 2 lần một lần đặt thanh ram 1 lần đặt chip tất cả đều sài ok và còn mới toanh có khi chip không có xước dăm nữa cơ rất ok shop tét hàng trc khi giao bình luận của mình không mang tính chất quảng cáo nhé
","0
"
train_006115,"đóng gói sản phẩm đẹp nhưng mà làm đổ dọn mắc mệt bán hàng có tâm giải đáp thắc mắc của khách nhanh chất lượng ok
","0
"
train_006116,"màu không giống
","1
"
train_006117,"ship hàng nhanh split
","0
"
train_006118,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn kem rất mịn và không bết rít mình rất thích nếu xài hiệu quả mình sẽ ủng hộ shop dài dài
","0
"
train_006119,"như cặc hàng thì cũ
","1
"
train_006120,"hơi nước rất mạnh rất nóng ủi nhanh và thẳng giá rẻ chất lượng tốt ạ thời gian giao hàng rất nhanh
","0
"
train_006121,"không thấy chữ kí của sơn tùng ở trong sách gì cả
","1
"
train_006122,"đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt sản phẩm y hình
","0
"
train_006123,"chất lượng sản phẩm tư đóng gói sản phẩm rất đẹp và chắ
","0
"
train_006124,"hàng kém chất lượng gọi điện nghe nhiều tiếng hú khó chịu bỏ sọt rác phí tiền
","1
"
train_006125,"nhìn giống hàng chơi em bé
","1
"
train_006126,"shop gửi không đúng size lại bỏ xó và đi mua thêm đôi dép mới
","1
"
train_006127,"khá dày bé mặc cực kỳ dễ thương và ấm split
","0
"
train_006128,"váy đẹp nhưng mỗi váy mỗi loại vải hả shop nhưng dù sao m cũng ưng í chỉ có điều shop gửi mà 3 váy màu đen tối rồi chỉ có 1 váy sọc sáng thôi
","0
"
train_006129,"giặt qua mấy nước là bị thu nhỏ lại không hài lòng
","1
"
train_006130,"dán kính không đúng mẫu bỏ luôn không sài được
","1
"
train_006131,"thời gian giao hàng rất nhanh chất lượng sản phẩm tuyệt vời split rất ổn ạ
","0
"
train_006132,"sóng kém
","1
"
train_006133,"bàn phím 7 màu 1 màu cũng không có không hề có đèn phía dưới phím luôn ấy quảng cáo cho lắm vào thất vọng chuột dùng 3 ngày thì hỏng
","1
"
train_006134,"chất lượng sản phẩm tuyệt vời vừa wax xong tueongr đau lắm nhưng cũng bt lần đầu wax nhưng ưng lắm chỉ còn chờ xem lông lại ntn đóng gói sản phẩm rất đẹp và chắc chắn
","0
"
train_006135,"đóng gói sản phẩm rất đẹp và chắc chắn sản phẩm tốt
","0
"
train_006136,"hàng tốt ship nhanh giá quá ổn
","0
"
train_006137,"chắc phải 3nawm nữa mới mặc vừa rất không đáng tiền
","1
"
train_006138,"mình bị nẻ tay vào mùa đông rất nặng tay lúc nào cũng nứt cả máu ra nhưng dùng em này thấy rất ổn nên mua luôn cái vitamin em của thái cũng không ổn bằng em này
","0
"
train_006139,"giao nhầm màu muốn đổi lại bằng món khác thì shop làm ngơ nhắn hỏi tận 3 lần vẫn không được đổi làm ăn chán quá không cho đổi thì thôi làm mất thời gian thực sự shop phục vụ rất kém
","1
"
train_006140,"chất lượng ok vừa ý đóng hàng kĩ tốt nhưng nhân viên hứa mua hàng này này sẽ được nhận quà tặng như này như này cuối cùng khi nhận được hàng thì không thấy quà tặng như nhân viên tư vấn nói ib hỏi thì cứ trả lời quanh co không vào vấn đề và rồi chả rep ib mình luôn thà nói kh tặng trớt
","1
"
train_006141,"mọi người xem ảnh mình kèm theo và đơn mình mua sẽ biết giao không đúng mẫu chứng tỏ shop này thế nào rồimọi người tránh shop này rađừng mua shop này giao sai hàng không cho đổicho số đt cũng thuê bao luôn không phản ánh đcgiao sai mà bên ngoài thì ghi đúng đơn hàng để lừa khách lấy hànglừa đảo
","1
"
train_006142,"chất lượng sản phẩm tuyệt vờihàng việt nam chất lượng cao
","0
"
train_006143,"thùng sữa cũ quá giao hàng quá lâu
","1
"
train_006144,"đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh split bánh như số lượng ngôn rất ok shop giữ vững phong dộd nhé
","0
"
train_006145,"đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh chưa xài nên chưa biết thế nào
","0
"
train_006146,"đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh chất lượng sản phẩm tuyệt vời rất đáng tiền shop phục vụ rất tốt
","0
"
train_006147,"giầy đẹp lắm anh em không lodo va chạm đã bị sứt tí nhưng không sao ủng hộ sốp lần sau đóng gói sản phẩm chắc chắn thời gian giao hàng nhanh
","0
"
train_006148,"không đúng như giới thiệu trên sơn bị bở như để lâu bị hỏng không được bóc hàng xem trước khi nhận hàng đồng ý lấy và bóc ra xem thì sơn bị thế này không dùng được chán quá
","1
"
train_006149,"chán với dịch vụ của tiki gia đình mình không mua hàng ở đây nữa
","1
"
train_006150,"nắp trong của sản phẩm có vẻ bị lỗi sau khoảng 4 5 lần sửa dụng thì hay bị tuột nếu vặn chặt thì không ấn được để rót nếu để lỏng thì lại bị rơi các phần ra khi rót nước thì hay bị chảy ra ngoài không đóng khít bình được
","1
"
train_006151,"ok hàng ổn
","0
"
train_006152,"trà sữa myanmar này thì thơm rồi shop giao hàg nhanh chóg 5sao
","0
"
train_006153,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắnrất đáng tiền thời gian giao hàng rất nhanh đẹp hơn mong đợi
","0
"
train_006154,"vừa mua có mấy hôm đã hỏng dây cắm
","1
"
train_006155,"bo mạch ổn áp không sử dụng được giao hàng chậm hơn dự kiến
","1
"
train_006156,"quá kinh khủnggiày mới khui hộp mà hở kéo buôn bán đóng gói sản phẩm không có tâmlàm ăn quá cẩu thảvì đã lỡ đặt hàng nên cũng không muốn trả làm phiền phứt mấy bạn bên giao hàng không bao giờ mua bất cứ thứ gì từ shop này nữagiày này để dành cho con pet nó gặm chơi cũng được
","1
"
train_006157,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền
","0
"
train_006158,"chất lượng sản phẩm tuyệt vời shop phục vụ rất tốtdây giày hơi dài nhưng không saosẽ ủng hộ shop dài dài
","0
"
train_006159,"mua hàng của shop 2 3 lần rồi í lần nào cũng giao rất nhanh
","0
"
train_006160,"mua về dùng được tháng thì tai nghe bị rè rất khó chịu dù không va đập mạnh hay ngấm nước tkì có bảo hành không ạ
","1
"
train_006161,"chất lượng kém đúng tiền nào của nấy xin chừa luôn không bjo mua đồng hồ trên mạng nữa
","1
"
train_006162,"vừa xinh với cái bàn máy tính của mình chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh
","0
"
train_006163,"chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh split nhưng để là được tăng 1 vòng tay ngẫu nhiên mà giao hàng lại không có vòng tay nào hết
","0
"
train_006164,"chất lượng sản phẩm tốt split cần tư vấn nhiệt tình hơn shop phục vụ kém
","1
"
train_006165,"hàng rất ưng ý đáng đồng tiền đẹp shop phục vụ tận tình và giao hàng nhanh
","0
"
train_006166,"""Với giá 99.000d thì mình có thể mua được loại tai nghe tốt hơn thế này nhiều. Chất lượng âm thanh siêu dở lại dễ đứt mua chưa gì đã hư rồi. Tiki nên xem lại nguồn hàng của bên đối tác mới đi ạ mình thích mua đồ ở Tiki vì sản phẩm có xuất xứ rõ ràng và giá cả cũng phải chăng chứ không phải nồi """"thập cẩm"""" như những trang bán hàng khác không như Tiki của bây giờ cũng bắt đầu """" tạp nham"""" quá rồi.""
","1
"
train_006167,"chun rộng thênh thang vậy may chun quần chi vậy
","1
"
train_006168,"chất lượng và giá tiền ổn sẽ tiếp tục ủng hộ mong sẽ có nhiều khuyến mãi hơn chất lượng sản phẩm tuyệt vời
","0
"
train_006169,"dùng tốt
","0
"
train_006170,"đóng gói sp cực chắc chắn sp đến tay khá ưng tuy có vài vết xước nhỏ nhỏ nhưng không đáng kể lần đầu mua hàng trên shopee và không bị thất vọng sẽ ủng hộ shop dài dài
","0
"
train_006171,"hàng đẹp chất liệu và màu sắc y hình shop giao hàng nhanh
","0
"
train_006172,"chất lượng sản phẩm tuyệt vời đồng hồ đẹp lắm
","0
"
train_006173,"hàng về hoàn toàn khác trong ảnh làm bằng i lốc chất lượng kém
","1
"
train_006174,"chất lượng sản phẩm tuyệt vời ngon bổ rẻ
","0
"
train_006175,"đẹp lắm ạ đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời
","0
"
train_006176,"áo xấu hơn hình nhiều hơi thất vọng
","1
"
train_006177,"thiếu dây ở gậy quot seo phí quot
","1
"
train_006178,"mọi người nên ủng hộ shop nhiều nha vì thực sự thì shop rất uy tính và chất lượng ạ split luôn ủng hộ shop hihi split chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh
","0
"
train_006179,"chất lượng sản phẩm tuyệt vời độ dài vừa phải dùng loại này tự nhiên mấy cái kia hơi dài đeo kính không được
","0
"
train_006180,"giày đẹp gói cẩn thận
","0
"
train_006181,"rất đáng tiền hàng đảm bảo like cho shop
","0
"
train_006182,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn bên giao hàng không đúng hẹn
","0
"
train_006183,"giao hàng nhanh thấm hút nhanh tuy nhiên vẫn thấy ẩm chứ không khô thoáng hoàn toàn
","0
"
train_006184,"sản phẩm bị vón cục rất nhiều chất lượng không như sản phẩm đã dùng
","1
"
train_006185,"sản phẩm còn tệ hơn đồng hồ 20k nữa mọi người đừng nên mua
","1
"
train_006186,"bán hàng lừa dối
","1
"
train_006187,"chất lượng sản phẩm tuyệt vời vào mạng nhanh luôn
","0
"
train_006188,"chất lượng sp ok ạ
","0
"
train_006189,"siêu dở đồng ý kiến với 1 bạn khác không ăn được làm mình mua 1 lúc 2 hộp lúc sale cuối cùng không ăn được rất mềm không giòn dai mùi vị thì không phải mùi đào mà khó chịu lắm cân nhắc khi mua
","1
"
train_006190,"giao hàng sai màu nhưng vì ngoài hà nội nên lười đổi trả mình không thích kiểu bán khách nói 1 màu lại giao 1 màu kiểu như hết hồng giao đại xanh haowjc là xanh bán ít chạy hơn nên giao nhận nhưng không hài lòng
","1
"
train_006191,"xin lỗi 70kg trật lắm
","1
"
train_006192,"quá đẹp cho một cuộc tình
","0
"
train_006193,"xài được 4 hôm mi rụng ngứa mắt và mọc mấy mụn nước bên trong mắt gây mờ mắt đã ngưng không dám dùng nữa chỉ dám xài cho lông mày thôi hồi xưa xài dầu dừa rẻ hơn không có bị mà giờ xài cái này đắt lại bị đau lòng gê không hợp vì có thành phần dị ứng
","1
"
train_006194,"đẹp lắm shop ạ mở hộp ra là màu đẹp quá không kiềm chế được và quánh luôn phấn mịn màu đẹp tông màu hợp thời trang xinh quá không có lời nào diễn tả hết split chất lượng sản phẩm tuyệt vời
","0
"
train_006195,"bánh hết hạn sử dụng hỏi shop thì shop bảo theo người lấy trên lào cai không biết tiếng trung mình đã dịch thông qua google và trang web hãng horse được biết bánh chỉ có date 60 ngày tới tay mình đã quá hạn từ lâu còn nhiều loại bánh khác tương tự cận date còn ít hơn 1 tháng
","1
"
train_006196,"chất mềm mịn
","0
"
train_006197,"không có điểm gì để chê ship tốc độ hàng chuẩn quà xinh
","0
"
train_006198,"mùi rất kinh hắc thật sự sản phẩm rất tệ
","1
"
train_006199,"quá ngonhi vọng mấy anh xách tay ăn lãi ít để em có cơ hội sử dụng
","0
"
train_006200,"túi đeo chéo có nhiều nếp nhăn quá
","1
"
train_006201,"thất vọng gêmua 3tuyp về bánmade in úa mà chữ thái không s bán dcde xài là chắc luôn rối khổ mà
","1
"
train_006202,"chất lượng sản phẩm tuyệt vời
","0
"
train_006203,"sp dùng không hiệu quả gì hết đã dùng ít nhưng da mặt rất ẩm và nhờn kiên trì hơn nửa tháng không thấy cải thiện mà mặt mình chỉ nhiều mụn cám chứ không phải mụn to nhé không đáng tiền
","1
"
train_006204,"mặt hơi to split
","1
"
train_006205,"chất lượng sản phẩm rất kém rất không đáng tiền đóng gói sản phẩm rất kém viết hết mực split
","1
"
train_006206,"giày đẹp như hình mẫu có vẻ khá là chắc chắn với số tiền như thế này thì cũng không mong nó bền lâu nhưng cũng khá tốt ủng hộ các sp tiếp theo của shop
","0
"
train_006207,"mua 2 cái thứ wifi shop giao thiếu hàng
","1
"
train_006208,"sản phẩm được nhưng không đáng với tầm tiền như giày giá rẻ chứ không được sf
","1
"
train_006209,"dây quá ngắn sạc không vào điện
","1
"
train_006210,"dùng thử 3 lần lấy hết những mụn đầu đen có đầu đã sạch hơn hẳn cảm giác có cái gì lăn tăn sủi trên mặt phê thật cơ mà điểm trừ nhờn quá rửa lâu sạch phải dùng đến miếng rửa mặt mới thấy nhanh hơn và sạch hơn dùng tay không split nói chung là sạch mượt nên vẫn cho 5
","0
"
train_006211,"vòi phun nước bên trái bị lỗi không sử dụng được vòi bên phải dùng không ổn định lúc được lúc không nói chung khá buồn về chất lượng sp không biết có đổi được không
","1
"
train_006212,"bút viết và giấy rất ok sẽ mua thêm của shop nữa
","0
"
train_006213,"đường may không chắc chắn nói chung tạm hài lòng
","1
"
train_006214,"máu xấu không đẹp như hình
","1
"
train_006215,"shop gói hàng thật sự thật sự rất chắc chắn người chăm sóc khách hàng rất dễ thương sp i hình giày rất đẹp nhưng em rất lười chụp cho mọi người và đương nhiên là 5 sao rồi
","0
"
train_006216,"ve rỉ gút
","0
"
train_006217,"không đúng máy zinsố imei không trùnghàng quá tệ
","1
"
train_006218,"shop gửi thiếu hàngnt không trả lời
","1
"
train_006219,"giao không đúng như mẫu xấu
","1
"
train_006220,"t thích có hình hơn
","0
"
train_006221,"cảm ơn shop nhé split giao hàng rất đàng hoàng split đẹp lắm rất vừa ý split tôi mua rất nhiều sản phẩm của trang này split chưa hề thất vọng split rất tốt split tôi rất tin tưởng shop split
","0
"
train_006222,"cơm vụ nát khi nhận hàng cơm cứng nhiều hơn giòn
","1
"
train_006223,"sản phẩm không thể chấp nhận vừa lòng như nước vừa có mùi rất kinh qua số
","1
"
train_006224,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt
","0
"
train_006225,"bình siêu dễ thương luôn shop tư vấn nhiệt tình cuối cùng ông kễnh nhà m cũng chịu ti bình rồi thanks shop
","0
"
train_006226,"sản phẩm không đẹp 3 cái loại khác cứng nhắc không mặc được
","1
"
train_006227,"chất lượng sản phẩm tuyệt vời hàng rất đẹo ý hình chủ shop tư vấn nhiệt tình shop có tâm nhất từng gặp
","0
"
train_006228,"có mã vạch trên hộp để kiểm tra hàng auth chuẩn nhà date xa tận 2021 split shop gói hàng có tâm chắc sợ bên ghn giao chậm hay sao mà viết hẳn giao gấp giúp mình lên phần thông tin giao hàng nữa tặng thêm 3 viên mặt nạ nén hãng nội địa trung quốc nói chung là ưng sẽ ủng hộ shop nhiều
","0
"
train_006229,"mua 2 tạ 8kg shop gửi 2 loại khác nhau không hiểu luôn đang trả lại hàng hy vọng thành công shop làm ăn thật là chán
","1
"
train_006230,"m nhận được hàng hqa rồi nhé mít hơi ỉu còn lại giòn ăn ngon lắm ạ 1kg được quá nhiều luôn ăn bao giờ mới hết
","0
"
train_006231,"chẳng thấy vòng tỳ hưu đâu
","0
"
train_006232,"đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt chất lượng sản phẩm tuyệt vời
","0
"
train_006233,"bõ bắt wifi rất kém mặc dù có 4 anten
","1
"
train_006234,"giao sp không đúng mẫu nếu hết mẫu shop cũng nên phản hồi lại người mua để chọn mẫu khác
","1
"
train_006235,"nhanh hết pinloa nghe không rõ
","1
"
train_006236,"tỏi nhỏ củ chắc
","0
"
train_006237,"giày xinh đi chắc chân đã mềm ship nhanh đóng gói cẩn thận
","0
"
train_006238,"giao hàng nhanh đóng gói đẹp đầy đủ phụ kiện mua lớn hơi 1 số nên mang hơi rộng giầy hoàn thiện không tốt mang chiếc bên trái bình thường chiếc bên phải cảm giác có gì cấn vào bàn chân nên đi không thoải mái vì không mua nguyên giá nên không thể ra bitis đổi được
","1
"
train_006239,"đóng gói rất chắc chắn mì ăn rất ngonshop phụ vụ tốt giao hàng nhanh lẹ
","0
"
train_006240,"nhận được sp rồi shop nhé sp đẹp chất lượng tốt đúng như quảng cáo split đáng tiền và đáng thời gian chờ đợi
","0
"
train_006241,"máy gì đâu mua về không xài được gì hết bị hư nút bấm bấm máy không xây được
","1
"
train_006242,"đặt hàng nhưng không nhận được hàng mặc dù trên hệ thống báo đã giao hàng
","0
"
train_006243,"hết sức ưng ý mỗi lần mua hàng tại shop chắc phải tốn tiền dài dài với shop rồi
","0
"
train_006244,"sản phẩm giống hình nhưng áo rộng dài còn quần ngắn không ưng ý laems
","1
"
train_006245,"hàng của shop quá ok đóng gói cẩn thận ăn nói dễ nghe
","0
"
train_006246,"bình chán tưởng là bình nhựa in ai dè thuỷ tinh bọc vải trơn tuột mà bình nhỏ xíu xiu bỏ bình sữa vào không lọt làm sao ủ cháo ủ sữa dùng đựng tiêungủ cốc thì được
","1
"
train_006247,"áo bỉ ngạn
","1
"
train_006248,"kém chất lượng
","1
"
train_006249,"hàng mẫu mã đẹp nhưng gương bị thiếu phụ tùng không như trên ảnh
","1
"
train_006250,"đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tốt giá rẻ
","0
"
train_006251,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắnthời gian giao hàng chậm trễ
","0
"
train_006252,"mua 2 cáisử dụng chưa được 1 thánghư hết 1 cáimong shop bảo hành dùm
","1
"
train_006253,"không được
","1
"
train_006254,"lần đầu mua thì gửi hàng chính hãng có tem nhãn của bên ninza cả trên vỏ hộp lẫn trên phím chuột sau mua lần 2 cho cả bạn bè và ngnhà thì shop gửi cái quái gì thế này hàng trôi nổi không rõ nguồn gốc chất lượng nhìn rât đểu so với cái cũ trôi nổi hỏi shop thì trả lời vòng vo không chịu nhận
","1
"
train_006255,"mình kêu gũi hình cho pé trai mà sao gửi hello kitty vậy trời mà cái gối đinh lăng của ngta cũng to hơn nữa split gối này nhỏ xíu mà gòn ít nên xẹp lép ah
","1
"
train_006256,"sản phẩm ok nhưng giao hàng hơi chậm chút
","0
"
train_006257,"thất vọng cái giấy
","1
"
train_006258,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đúng như hình ảnh ok
","0
"
train_006259,"cũng đẹp nhưng mấy lời
","1
"
train_006260,"chất lượng sản phẩm rất kém rất không đáng tiền
","1
"
train_006261,"bảo lấy hết size 5 mà 4 cái trật 1 cái vừa bảo lấy 2 đen 2 xám đậm 1 nâu lại cho 2 nâu nhìn cái cạp quần kìa chất lượng sản phẩm rất kém
","1
"
train_006262,"sản phẩm tốt đúng như mô tả giao hàng nhanh
","0
"
train_006263,"mỏng quá nên cũng lo dễ rách hahaaasản phẩm dùng khá ổn
","0
"
train_006264,"""Tôi không mua quyển này mà mượn của đứa bạn đọc. Suy nghĩ đầu tiên là sách như này cũng xuất bản được à?? Sách gồm những mẩu chuyện ngắn mỗi mẩu chuyện là tâm sự cuar một người thất tình. Nhưng từ đầu đến cuối vẫn cùng một mô típ kể chuyện và nội dung thì không có gì để mà nói. Không có chút gì ấn tượng đọng lại trong đầu. Thực sự mấy cái mẩu chuyện đó post fb chắc đc like chứ làm sách thì chưa tới. Hay là phải để ng không thất tình cũng cảm thấy đc nổi đau đó chứ không phải để một người đang thất tình đọc mà vẫn thấy nó nhảm.""
","1
"
train_006265,"đóng gói sản phẩm rất đẹp và chắc chắn thích cái phong bì của ad nữa hi
","0
"
train_006266,"đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh split bé trai giáo màu hơi nổi shop phục vụ rất tốt
","0
"
train_006267,"hàng tốt kèm theo hộp
","0
"
train_006268,"máy không chạy được pin xạc nguyên đêm dùng được 5p rồi tịt hẳn nhắn tin hỏi bảo hành thấy shop đã xem mà không hồi âm
","1
"
train_006269,"đóng gói cẩn thận đẹp giao hàng nhanh
","0
"
train_006270,"cơm cháy ròn ngon gia vị vừa đủ ăn rất vừa nhà mình ai cũng thích ăn
","0
"
train_006271,"chưa được 1 tháng đã hỏng dù không gẫy đứt
","1
"
train_006272,"giao hàng nhanh hàng giống mẫu hài lòng
","0
"
train_006273,"sữa tắm thơm nhiều bọt dùng rất thoải mái split đóng gói sản phẩm rất đẹp và chắc chắn
","0
"
train_006274,"hàng đẹp gói kỷy hình chất lượng sản phẩm tuyệt vời
","0
"
train_006275,"chất lượng sản phẩm tuyệt vời split hàng rất đẹp rất ưng ý
","0
"
train_006276,"hàng mong manh quá giá hoimat
","1
"
train_006277,"dùng rất thích nhé thấm nhah mướt mặt chủ shop cũng dễ thương còn được tặg thêm quà sẽ ủng hộ shop dài dài
","0
"
train_006278,"vải mỏng ngắn hơn nhiều so với sz mẫu xấu không bít nói gì không nên mua kiểu giao hàng ngẫu nhiên
","1
"
train_006279,"biết shop qua trang web split này mới biết có shoppe split uy tín trong lẫn ngoài
","0
"
train_006280,"chuẩn luôn split
","0
"
train_006281,"chất lươmgj tốt giao hàng nhanh phục vụ rất tốt
","0
"
train_006282,"mình mới nhận được ghế rung mà sao ghế khi cho bé nằm lên thì không rung và không có nhạc ạ
","1
"
train_006283,"nón rất đẹp mình rất hài lòng về sản phẩm
","0
"
train_006284,"sản phẩm đẹp và chắc chắn đóng gói rất cẩn thận mình rất hài lòng
","0
"
train_006285,"chất lượng sản phẩm kém phục vụ ổnmua hai đôi size 26 ok đôi size 21 bị lỗi bên bán cho trả nhưng việc trả hàng lại là bên mình phải chịu lúc đặt mua hàng cũng mình chịu hàng lỗi trả hàng cũng mình chịu trong khi mình đã đặt tiếp đôi mới thấy đôi lỗi cũng mình chịu phí nên hủy luôn
","1
"
train_006286,"woa đẹp xinh
","0
"
train_006287,"chất lượng sản phẩm tuyệt vời split rất đáng tiền split đã có cải thiện
","0
"
train_006288,"bình đẹp chất lượng tốt bé nhà mình rất thích shop đóng hàng cẩn thận
","0
"
train_006289,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh sản phẩm y hình
","0
"
train_006290,"đóng gỏi sản phẩm rất kém thời gian giao hàng rất nhanh rất đáng tiền
","0
"
train_006291,"chất lượng sản phẩm tuyệt vời hộp có hơi móp nhưng chắc do bên vận chuyển nhưng vẫn cho shop 5 sao
","0
"
train_006292,"làm theo hướng dẫn nhưng không đồng lúc bỏ máy quậy bỏ ngăn đá mới chịu đông cứng ngắc cũng như không
","1
"
train_006293,"sơn rất đẹpauth căng đétminh nhận hàng rất sợ là fakeai dè realtks shop
","0
"
train_006294,"mình đặt màu be nhưng shop chuyển màu hồngmột số nơ mặt nhựa hơi trầykhông có sách hướng dẫn sử dụng
","1
"
train_006295,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền
","0
"
train_006296,"mình mua chai chiết dùng thấy tốt nên mua fullsize luôn mặt căng hơn với sạch sâu hơn đóng gói đẹp giao hàng nhanh
","0
"
train_006297,"bị sọc ngang máy sài không ok mình mua đồ bên shop không hà mà làm kêu này thấy chán quá
","0
"
train_006298,"thực tế chỉ khoảng 3 4000mah
","0
"
train_006299,"chất lượng sản phẩm tốt tuy nhiên shop hãy lưu ý giày ạ em kiểm tra thì thấy một chỗ bị đứt chỉ mong shop phục vụ tốt hơn cho các đơn hàng sau đóng gói sản phẩm rất đẹp và chắc chắn
","0
"
train_006300,"hàng chuẩn nhỏ nhắn xinh xinh không thích mùi bạc hà này lắm kiềm dầu tốt phấn mịn dùng cả ngày mà không bị đổ dầu 3
","0
"
train_006301,"bao bì trầy xước
","0
"
train_006302,"đèn không sáng chất lượg 50%%
","1
"
train_006303,"hàng được đóng gói rất cẩn thận giá rẻ mà không hề có sai sót gì sẽ tiếp tục ủng hộ shop
","0
"
train_006304,"sản phẩm mẫu mã thì đẹp split nhưng có vẻ không được chắc chắn lắm
","0
"
train_006305,"chất lượng sản phẩm tuyệt vờitôt split đóng gói sản phẩm rất đẹp và chắc chắn
","0
"
train_006306,"đẹp lắm ạ
","0
"
train_006307,"chất tương ứng giá tiền
","0
"
train_006308,"giày đẹp đi êm chân đóng gói sản phẩm rất đẹp và chắc chắn
","0
"
train_006309,"hàng xấu giao không đúng màu
","1
"
train_006310,"nói chung là ok
","0
"
train_006311,"mặt nạ nhỏ hơn so với khuôn mặt bình thường chất lượng bình thường 5 10 điểm split tiki giao hàng nhanh đóng gói cẩn thận
","1
"
train_006312,"giao hàng nhanh shop dễ thương mua máy đúng đợt deal sốc cũng hơi lo lo nhưng nhận được hàng rồi cười híp mắt máy chạy êm bã khô nói chung 10
","0
"
train_006313,"hàng gửi về kon kết nối dcnhắn tin cho shop kon trả lời
","1
"
train_006314,"thời gian giao hàng rất nhanh sản phẩm ổn có điều shop làm mình hơi bị hụt hẫng vì bảo gấp thì huỷ đơn đi dù 28 07 đã đến mình hiểu shop buôn bán tránh rủi ro nhưng mà khách hàng đang thật sự cần và nghĩ shop có thể gửi hàng đến kịp lúc mới đêm hôm lọ mọ đặt hàng dù phí ship 73k gốc 133k
","0
"
train_006315,"màu siêu xinh hôm qua đặt hôm nay đã nhận được
","0
"
train_006316,"giao hàng nhanh hàng đẹp nhưng chất đi không được bình thường đi size 42 mà giờ 42 không đi vừa bạn nào mà mua thì mua tăng thêm size nữa
","0
"
train_006317,"điền sai như con cặt vậy đó hử tìm lùm hư bin như chuối sắc tóm lại là tôi muốn đổi cái khác
","1
"
train_006318,"sản phẩm không quét được mã vạch đóng gói sản phẩm rất đẹp và chắc chắn
","0
"
train_006319,"đăng sản phẩm bị sai so với hàng thực tế nhận được hình trên sản phẩm đăng là đèn có cán dài 37cm nhưng hàng nhận được thực tế là 21cm sau khi phản ánh trả lời không gửi nhầm chỉ là đăng sai sản phẩm và đổi luôn hình sản phẩm mà không có lời nào xin lỗi khách hàng làm ăn chán nản vậy
","1
"
train_006320,"cấp nhận được không có tem dán bảo hành của ankervn như các sản phẩm anker khác tôi đã mua không hiểu khi lỗi thì bảo hành kiểu gì
","1
"
train_006321,"mua 4 thẻ không sử dụng được bán hàn kém chất lượng
","1
"
train_006322,"shop gói hàng rất cẩn thận bao bọc rất nhiều lớp và kĩ lưỡng split sản phẩm này mình đã dùng rồi rất ổn so với giá split thời gian giao hàng rất nhanh
","0
"
