index,comment,label,predict
1351,"giá tiền đi đôi chất lượng
",0,0
13322,"mẫu mã thì ok nhưng chất lượng không ổn lắm chỉ giữ nhiệt được tốt trong khoảng 30 45 phút
",1,0
9679,"chất lượng sản phẩm tuyệt vời rất đáng tiền đóng gói sản phẩm rất đẹp và chắc chắn cám ơn shop chúc shop đắt hàng
",0,0
8000,"shop phục vụ rất kém bao bì bị rách mà shop vẫn giao cho khách chat với shop thì shop không thèm trả lời
",1,1
866,"màu sơn dưới đế giầy mờ và tróc nhiều không hài lòng cho lắm split
",1,1
13644,"ok lắm giày đẹp lắm split lời thật nhá thật nhá không đùa đâu
",0,0
14459,"đóng gói sản phẩm chắc chắn khoá dây lỏng lẻo sau 3 ngày sử dụng đã bị tróc lớp xi bên ngoài
",1,1
274,"đồ đẹp nhưng shop gửi hàng chậm quá hichic dù sao vẫn cho shop 5 sao lần sau shop nên gói hàng kĩ hơn tý nữa ạ
",0,0
2449,"chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời split hàng đẹp vượt mong đợi
",0,0
7930,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh được tặng thêm quà xinh xinh nữa nhưng shop trả lời tn không nhiệt tình lắm ạ
",0,0
8422,"giao hàng chậm mặc dù nội thành tuy nhiên bù lại shop đóng gói sản phẩm rất đẹp hộp quà cực xinh xắn
",0,0
15906,"shop sp tốt
",0,0
1147,"rong biển của shop ngon quá mua mới 2 ngày mà đã ăn hết 4 hộp rồi
",0,1
5852,"36000mah mà sạc có 2h đã hết sạch không như mong đợi giao hàng nhanh ok
",1,1
7033,"giao hàng nhanh và cẩn thận trọng đóng gói
",0,0
4819,"sơn thơm dã manmàu đẹp lắm chị ạ
",0,0
14421,"nhận được gương vỡ chả biết nói saok lẽ lại đổi có 2knản
",1,1
4294,"chắc do mình già rồi nên thấy truyện khá nhạt nhẽo giống giống ngôn tình trung quốc và cảnh nóng hơi bị nhiều nhưng mấy bạn muốn đọc truyện hường phấn giải trí cũng được mình đọc không hết nổi chương đầu
",1,1
13181,"thích lắm luônnnnnnnn
",0,0
4337,"đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng nhanh chất lượng sản phẩm ổn
",0,0
4015,"độ bền thì chưa biết nhưng nhìn sp hơi thất vọng vỏ hộp thì nhàu nát chân phải pikachu bị vỡ 1 ít màu vàng nhợt nhạt màu chữ magic và màu mắt mũi của con thú không phải là màu của nhựa mà là màu phết trên nilong rồi dán vào nói chung nhìn con pikachu dại dại
",1,1
13711,"chất lượng sản phẩm rất kém shop phục vụ rất kém split nói sẽ đổi hàng mà không thâý đâu
",1,1
10190,"sản phẩm chính hãng chất lượng tốt đóng gói cẩn thận giao hàng nhanh gọn nhược điểm tai nghe to quá không phù hợp với người việt nghe hay bị đau tai chất lượng thì khỏi bàn good giá giảm khá xâu không như những trang mạng khác bán đầu dê treo thịt chó
",1,0
1904,"rộng so với bình sữa
",0,0
833,"thời gian giao hàng rất nhanh shop lại còn hay sale rất đáng tiền nên tiếp tục ủng hộ này cảm ơn vì tặng sample cho mình nha 3
",0,0
11927,"đợt trc mua ym thơm và dễ ăn kì này nấu nên nghe mùi giống mùi gián có cho trả hàng không vậy shop
",1,1
10375,"mình chưa cần biết chất lượng như thế nào nhưng cách chủ shop support với khách quad là thiếu lịch sự luôn ăn nói cộc lốc trống không
",1,0
9248,"mua hàng mấy lần của shop rồi lần nào cũng ưng ý hết sẽ ủng hộ shop tiếp chúc shop buôn may bán đắt nhé
",0,0
13349,"sản phẩm rất tệ pin sạc không zô nút nguồn mới nhận hàng bấm đã rớt ra chất lượng sản phẩm rất kém
",1,1
898,"giao hàng thiếu khẩu trang của mình
",1,1
8054,"được ah
",0,0
1175,"đang hay cho tới khi đọc đến pin không hiểu sao con máy to thế lại nhét viên pin dung lượng tý xíu vào
",1,1
4398,"giao hàng không đúng theo đơn hàng bữa sau ai dám mua nữa làm ăn gì lạ vậy shop hanggiadungkhuyenmaithuyhang dẹp tiệm đi là vừa rồi lần sau chó mà thèm mua
",1,1
13985,"chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém hàng nhái giả
",1,1
8023,"lỗi do winphone ít phần mềm nghịch ngợm vui vẻ nhìn sang androi và ios vẫn thấy gato về pokemon go bigo live azar
",1,0
6051,"máy không sạc được chỉ chạy được khi bỏ bin thôi
",1,1
9990,"màu đẹp nhưng nhanh trôi
",0,0
4747,"thức ăn quá ít về số lượng và chất lượng sàn nhà rất trơn
",1,0
5227,"giày đẹp màu như hình
",0,0
3312,"sản phẩm không tốt mỏng chất lượng kém
",1,1
10939,"rất không đáng tiền rất tệ
",1,1
10216,"máy rung tốt các cấp độ đều sử dụng được shop giao hàng nhanh gói hàng kĩ càng hàng nhìn chất lượng
",0,0
15516,"shop phục vụ rất tốt mình rất hài lòng với shop mn cứ mua ủng hộ shop chất lượng không thể nào chê được
",0,0
9027,"hàng như hình thời gian giao hàng rất nhanh
",0,0
4915,"sản phẩm chất lượngngonvừa ăncảm ơn shop
",0,0
2459,"dây cứng quá không đeo vừa tay
",0,1
1197,"cảm thấy xài qua 1 lần thì không dám xài lần 2 sp không như mong đợi
",1,1
15185,"""Mình là 1 hủ nữ chính gốc và 1 fan tiểu thuyết số 1..và mình thề..đây là 1 cuốn sách nhảm nhí nhất về đề tài đồng tính nam mà mình từng đọc....-_-..cốt truyện quá là bình thường...bình thường đến nỗi đọc nửa cuốn là đoán đc kết quả rồi...lời văn nhảm nhí lủn lủn thiếu logic.."""" Hân hân đẹp chứ hân hân đâu có....""""""""Chai nước hoa hàng fake đắt tiền bay hết mùi..""""...có mấy câu mà lặp đi lặp lại..làm người đọc khó chịu vô cùng..chưa nói tới cái đám người trên thiên đình gì gì đó...Thật sự mà nói thì...đây là cuốn sách tệ nhất trong những cuốn sách mình đã đọc...:)( uổng tiền quá hà :( :( )""
",1,1
6717,"chất lượng sản phẩm tuyệt vời lại còn được shop tặng quà bé bé xinh nữa chứ yêu lắm cơ
",0,0
429,"rất đáng tiền ok
",0,0
9541,"đặt hàng 2 cây son có ghi trong lưu ý là 1 cam 1 hồng nhưng giao hàng là 2 màu đỏ tím
",1,1
4902,"quá cùi tôi vứt ngay khi thử
",1,1
13839,"nghe có vẻ ổn hihi chúc đắt hàng
",0,0
8900,"giá 1.29.TRIỆU đồng là quá đắc vì chỉ dùng được một thời gian ngắn tiền nào của đó đó
",1,1
12841,"mình thích sony nhất nghe nhạc hay chụp ảnh nét màn hình mịn chống nước nựa nói chung là sony đẳng cấp
",0,0
3282,"chủ shop nhiệt tình giao hàng nhanh như chớp shop đóng hàng rất đẹp và kì chất lượng sản phẩm tuyệt vời hoàn toàn hài lòng sẽ ủng hộ shop hoài hoài
",0,0
12958,"haizz nói tủ 10l mà về đựng chưa được 6 lon bia tủ thì ít lạnh gần như là không lùn thật hối hận khi mua sản phẩm này gửi hàng tào lao về rồi có muốn đổi trả cũng không được
",1,1
5992,"shop giao hàng với tốc độ ánh sáng
",0,0
10809,"thái độ buôn bán như vậy còn chưa đáng 1 sao
",1,1
13938,"đóng gói sản phẩm rất đẹp và chắc chắn máy xay đẹp thank shop
",0,0
1964,"tác phẩm nổi tiếng tuy nhiên lời dịch quá chán hành văn như google dịch
",1,1
15944,"không như hình
",1,1
3978,"giao hàng nhanh split bột thơm ngon split đóng gói đẹp chắc chắn split nếu mình uống giảm cân tốt mình sẽ ủng hộ shop nữa
",0,0
6436,"bôi lên da bớt nhờn sờ da mặt rất thích chất lượng sản phẩm tuyệt vời
",0,0
11202,"máy gửi về ghim vào không lên thì làm sao ta
",1,1
5564,"phải nói là xuất sắc đế mềm dẻo êm cực split chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh
",0,0
12729,"giao hàng gio giống hình chất lượng sản phẩm rất kém
",1,1
299,"nếu ai đang có cơ hội du lịch ở hàn quốc thì nên mua còn nếu muốn tìm hiểu về văn hóa con người hàn quốc thì nên tìm cuốn khác ngoài việc hướng dẫn các địa điểm du lịch và cách đi chơi thì quyển sách này không có nội dung gì khác nên chỉ dành cho người đi du lịch thôisách có in màu hình đẹp
",1,1
2109,"màu sơn siêu yêu shop đóng gói rất cẩn thận rất đáng tiền thời gian giao hàng rất nhanh
",0,0
10538,"cực ưng split thanks shop nhé split sẽ ủng hộ shop dài dài
",0,0
5364,"trả tiền rồi không cho đồng kiểm kiểm xong không có hàng
",1,1
4750,"mua ốp giá 9k quá rẻ ý đẹp lắm
",0,0
2662,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đẹp
",0,0
4252,"sp tệ lắm không như hình
",1,1
2481,"chất lượng sản phẩm rất kém màu sắc nhợt nhạt không như hình
",1,1
4081,"xài cái màu đỏ thích đó nhưng hơi dày còn cái màu đen thì tớ chưa bít nhưng mua đồ hàn là lại nghĩ ngay mẹ yumi nhở
",0,0
12571,"treo đầu dê bán thịt chó nắp này không vừa với bình wesser cổ rộng trong phần mô tả và chat với shop thì shop đều nói vừa với bình wesser bán hàng lừa đảo
",1,1
7252,"chất lượng sản phẩm tốt giao hàng nhanh rất hài lòng về sản phẩm
",0,0
2628,"sản phẩm rất ok
",0,0
6339,"chất lượng sản phẩm tuyệt vời rất ưng ý yêu shop lắm luôn
",0,0
3193,"giao thiếu sp
",1,1
13506,"giá rẻ mà sử dụng cũng tốt tiết kiệm cho các bà mẹ mà shop tặng 6 cái khg cùng loại với bích ta nhưng dù sao cũng cám ơn shop rất đáng tiền thời gian giao hàng rất nhanh
",0,0
6110,"sản phẩm rất tệ vòng bi thì rơ như răng ông lão đầu kẹp khoan thì nghiêng hẳn sang một bên làm sao mà kẹp đúng tâm của khoản được mai mốt có ship hàng cho khách thì nhớ kiểm tra lại hàng hóa cho cẩn thận nha
",1,1
10668,"gà ngon lamhop khẩu vị của mk
",0,0
11799,"chất lượng sản phẩm tuyệt vời split chỉ ức chế với thái độ của bạn shiper ghtk thôi
",0,0
15577,"mưa hoài mưa hoài hehe
",0,0
1190,"chất lượng sản phẩm rất kém dùng làm móc khoá thôi ạ
",1,1
13044,"nhắn lưu ý không lấy màu hồng với đỏ vẫn gửi 1 cái xanh 1 cái hồng
",1,1
15928,"giày siêu xinh giá tốt mình đặt 2 đôi 1 trắng 1 đen về đúng size 36 rất ưng ạ giày không bị rộng size đâu nhé ủng hộ shop dài dài 3
",0,0
10210,"dây đeo lơi rơ không có chốt từ dầy đeo lên đồng hồ đi sửa mất 30k
",1,1
119,"sản phẩm tuyệt vời giày ray đẹp cho 5sao luôn nha shop
",0,0
7076,"chất lượng sản phẩm tuyệt vời cám ơn shop nhiều ạ
",0,0
2499,"chất lượng sản phẩm tuyệt vời hàng đẹp shop nhiệt tình
",0,0
8466,"sản phẩm đóng gói không hộp bao bì sơ sài
",1,1
6839,"đóng gói gọn gàng giao hàng cực kỳ nhanh chất lượng sp mình sẽ cập nhật sau khi dùng
",0,0
8949,"không giống mực
",1,1
1723,"đóng gói chắc chắn sản phẩm nhìn ngoài thì ok để xài thử mới đánh giá được chất lượng nếu sản phẩm tốt sẽ tiếp tục ủng hộ shop
",0,0
8883,"đây cũng là một bước đi để các em trưởng thành hơn và mạnh dạn hơn khi bước ra ngoài đời
",1,1
14138,"sản phẩm hđ kémphải gửi đổi lại tiền cước nữaì cũng đến 400 shop phục vụ không quân tửtóm lại là mua một lần cho biếtbiết rồi mà tránh xa chất lượng sản phẩm rất kémko hài lòng tý nào
",1,1
2882,"khi nhận sản phẩm mép bìa bị quăn lên như đã bị sử dụng bìa vừa xước vừa bị mờ màu thành từng đốm không những vậy còn có cảm giác bị bụi bám thực sự làm mất cảm giác muốn đọc cuốn sách luôn
",1,1
9224,"nhìn ok
",0,0
10563,"không như mong đợiko repeater được mật khẩu có dấu
",1,1
12597,"mình đặt 1 đen 1 nâu thì shop giao nhầm thành 1 kèm 1 nâu vấn đề là khi mình PM cho shop để giải quyết thì cả ngày không thấy trả lời nhắn 1 câu đợi 1 ngày sau đó thì biệt tăm biệt tích không thấy đâu nữa trong khi shop vẫn online và quan trọng là từ đầu đến cuối mình không hề nhận được 1 câu xin lỗi từ sho
",1,1
5931,"chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém tất bé đi không vừa chân vải rất khô và toàn nilon không nên mua phí tiền
",1,1
7536,"giao hàng nhanhchất lượng không được như quảng cáotóc khô và không phục hồi được chẻ ngọn
",1,1
12631,"mình mua 3 cái thì gỉ sét cả 3 1 cái còn bị rách shop đóng gói không kiểm tra sao hay cố tình vậy
",1,1
10269,"chất lượng sản phẩm tuyệt vời chất lượng sản phẩm kém
",1,0
14027,"đóng gói sản phẩm rất đẹp và chắc chắn chưa có time để use không bik thế nào
",0,0
15172,"chất lượng sản phẩm tốt đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền
",0,0
15828,"hàg giốg hình rất ok
",0,0
5909,"hộp hơi méo tem sp hơi nát
",0,0
376,"sản phẩm tạo ra nhiều bọt lắm dùng cảm giác rất sạch mn nên mua sản phầm vì chỉ 89k cho 1 lọ sữa rửa mặt như này rất đáng tiền
",0,0
14675,"cảm ơn shop rất nhiều vì dày bé mạng phải nói là rất vừa rất đẹp
",0,0
11413,"bao bì không kín gì cả mới mua về là kiến vào được luôn vỏ hạt thì bị bọc ra không còn nguyên vẹn
",0,1
704,"giao hàng 2 lần đểu giao không đúng size 2 bé size khác nhau mà cứ giao cùng 1 size rất bực mình
",0,1
2417,"hàng kém chất lượng mới dùng chưa đến một ngày đã vào nước không đáng đồng tiền một chữ tệ
",1,1
2655,"giao không đủ bộ như hình thiếu đồ làm sao lắp ráp được nhắn cho shop lại còn bảo là giao đúng rồi làm ăn kì quá
",1,1
12724,"vải vừa ý
",0,0
14179,"đã mua lần 2 chất lượng sản phẩm tuyệt vời
",0,0
3184,"chất lượng sản phẩm rất kém mùa 70k về thay pin mặt kính hết 150k shop phục vụ rất kém rất không đáng tiền thời gian giao hàng rất chậm
",1,1
14053,"bị móp shop ơi
",1,0
4639,"shipper giao hàng nhanhhàng được gói cẩn thậnchất lượng sản phẩm tốt
",0,0
11050,"định lên nhận xét mà cứ quên hoài bữa ni rảnh nên lên cóm mèn bình của mình mua về chưa được 2 tháng lớp sơn bên ngoài đã bong tróc nham nhở nhìn rất mất thẩm mỹ và cũng em ngại về chất lượng của bình bình thường rất tin tưởng vào chất lượng của l l nhưng lần này thất vọng cực kỳ luôn
",1,1
4504,"thời gian giao hàng rất nhanh đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt về chất lượng sp thì chưa dám oánh giá để dùng ít bữa xem sao thanks shop
",0,0
12270,"sản phẩm không như qc khá thô và dày
",1,1
5858,"đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt split hàng auth lọ dễ thương mask có mùi thơm dễ chịu khi sử dụng trên môi thì hơi dính 1 chút
",0,0
8260,"hài lòng lắm giao hàng nhanh
",0,0
6306,"đẹp lắm ạ
",0,0
1450,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh split son lên màu rất đẹp và lì hơi khô phía lòng môi 1 chút nhưng vẫn rất ok
",0,0
5805,"chưa ăn nên chưa biết nhìn thấy ổn
",0,0
11668,"hàng đểu bàn phím loạn trả tiền rồi không biết phải làm sao
",1,1
4554,"dây cáp micro usb không đúng chiều dài như miêu tảchỉ có 98cm trong khi trên web up 12mét
",1,1
208,"mọi người nên mua lạp xưởng tươi của shop đi nha rất là ngonvà không bị ngán nữa trên cả sự mong đợi của mình đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh
",0,0
2337,"với giá tiền thì ổn vì bảng băng đô nhỏ nên khi cài lên tóc không nổi bật split
",0,0
10397,"shipper 2s sp 0s 2s chất lượng sản phẩm kém
",1,1
11384,"mùi nồng thơm khoảng 4 5 tiếng là hết
",0,1
11418,"đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh rất đáng tiền rất đáng tiền
",0,0
12433,"mình dùng được 2 lần rồi xài cũng ok đắp xong thấy da thoáng và mịn hơn chưa thấy công dụng đẩy mụn như quảng cáo split khuyết điểm mặt nạ khó rửa trôi mặc dù mình rửa lại bằng nước ấm nhưng mặt vẫn dính lại màu xanh nhẹ
",0,1
7822,"mỏng và bé quá ad
",0,1
15723,"nhìn chung thì tạm được thôi mình mua 4 cái nhưng trong đó có 1 cái không lên đèn nhờ shop nghiên cứu lại
",0,1
6067,"đưa nhầm size to giày hơi cứng
",1,0
5659,"khẩu vị của mình thì hơi nhạt và thiếu cây
",0,1
9338,"giao hàng không đúng màu
",0,1
5165,"màu lên cực kỳ đẹp lì nhưng không khô môi
",0,0
6025,"combo 20 loại bánh mà chỉ nhận được 19 cái bánh thôi hình để thì nhiều loại bánh nhìn ngon nhưng giao hàng nhìn chán ghê luôn có mấy loại thôi mà toàn là bánh sữa chua
",1,1
4755,"sản phẩm rất đẹp luôn thích cái mặt dã man luôn đẹp đẹp vô cùng dây thép khá chắc chắn dùng mấy ngày rồi có tiếp xúc nước mà không thất sản phẩm có vấn đề gì cả rất đáng tiền thời gian giao hàng rất nhanh
",0,0
1934,"shop phục vụ rất tốt thời gian giao hàng rất nhanh mình chưa sử dụng sp nhưng nhìn thì hài lòng về sản phẩm
",0,0
15940,"sp giống với miêu tả đeo rất vừa rất sang tay chủ shop đóng gói cẩn thận ship rất nhanh tư vấn nhiệt tình lại còn vui tính chắc chắn sẽ quay lại mua hàng của shop
",0,0
1634,"chất lượng sản phẩm tuyệt vời shop giao hàng và đóng gói rất kỹ càng nhanh hơn mình nghĩ
",0,0
15788,"shop rất nhiệt tình hàng chất lượng mọi người yên tâm mua hàng nhé
",0,0
9089,"dung lượng không đủ 10000 mah sản phẩm rẻ tiền thật thất vọng
",1,1
1430,"sp đẹp split đóng gói sp chắc chắn split
",0,0
6455,"5 sao có ít quá không ạ split tuyệt vời có thể dùng đánh giá không ạ split triệu like triệu sao cho đôi giày quá rẻ và quad ok split quá tuyệt vời split đã đặt nuềm tin đúng chỗ split sẽ ủng hộ lần nữa
",0,0
5118,"da heo chiên giòn t đặt 1 xanh 1 vàng mà giao 2 xanh mà món này không ngon cho lắm
",1,1
5597,"chất lượng sản phẩm tuyệt vời rất đáng tiền split tuy nhiên thời gian giao hàng cực kì chậm từ lc vào thành phố hồ chí minh tốn 8 ngày
",0,0
8483,"hóng mãiiii đóng gói sp đẹp mắt bọc rất rất kỹ haizzzz
",0,0
12749,"hình ốp này đẹp mến chuẩn bạn nỳ khoái
",0,0
7013,"rất thích gel benton dưỡng ẩm vừa đủ cho da dầu vào mùa hè
",0,0
5528,"cũng đẹpma so với mẫu năm ngoái thì hơi đắt
",0,1
3288,"nhỏ hơn mình nghĩ chỉ đựng được ipad mini ipad thường không để được túi hơi bé chỉ đựng được sổ nhỏ hơi thấy vọng
",1,1
753,"hàng tq nhái chứ không phải chính hãng nokia
",1,1
10885,"shop đóng gói rất kỹ rất đẹp split chất lượng sản phẩm tuyệt vời split rất đáng tiền split thời gian giao hàng rất nhanh
",0,0
15797,"chất lượng sản phẩm tuyệt vời split đóng gói sản phẩm rất đẹp và chắc chắn split rất đáng tiền split thời gian giao hàng rất nhanh
",0,0
10730,"sản phẩm rất chán giấy thì xấu như sách lậu vậy nội dung thì cực nhàm chán và ngớ ngẩn
",1,1
33,"shop giao hàng kh giống màu
",1,0
14670,"shop phục vụ rất tốt thanks shop nhiều ạ
",0,0
13933,"chất lượng sản phẩm rất kém mua đợt giảm giá nên chất lượng giảm theo tệ hại đã lỗi bạc nhiều chỗ đế gót đã mòn còn có lỗ thủng mọi lần mua rất ok mà lần này dù đã dặn shop trước nhưng cuối cùng vẫn làm ăn cẩu thả đóng gói sản phẩm rất kém
",1,1
13434,"vị rong biển khó ăn nhất split bánh khá cứng nhưng vị ngọt của cỏ rất dễ chịu
",0,0
10528,"hàng dùng êm chân
",0,0
13558,"mình mua mặt nạ ngủ shop giáo mặt nạ môi pó tay
",1,0
7499,"chất lượng sản phẩm rất kém sơn không giiongs sơn mình vẫn dùng mua 2 thỏi liền 0320 chán quá đi không dùng được
",1,1
9140,"mua usb 30 nhận được hình ảnh giống khi kiểm tra thông tin và tốc độ đây cái miếng màu xanh là dán lên để giống với loại xịn yêu cầu shop kiểm tra lại đổi cho tôi số tôi 0971881234
",1,1
5380,"đóng gói sp rất đẹp giao hàng nhanh nhưng sạc không sử dụng được cắm sạc cho pin sạc thì vào điện nhưng pin không sạc cho điện thoại được đang chờ shop giải quyết cho mình
",1,1
3800,"gửi không đúng sản phẩm chọn phục vụ quá tồi
",1,1
15839,"tốt giống như hình split
",0,0
1297,"lẽ ra cho 5 nhưng mà quần có 10c thì lại trùng màu và nhầm số nên 1 nhé split chất lượng tốt n thái độ nc với khách m không thích
",1,0
6148,"không đúng như giới thiệu trên sơn bị bở như để lâu bị hỏng không được bóc hàng xem trước khi nhận hàng đồng ý lấy và bóc ra xem thì sơn bị thế này không dùng được chán quá
",1,1
5743,"giao hàng quá chậm giày bị móp méo do nhồi nhét vào hộp các tông bé xíu nhắn tin với shop thì nữa ngày sau mới trả lời chất lượng giày thì cũng bt
",1,1
7078,"không đúng hàng giao bán
",0,1
15325,"tôi vừa mua sản phẩm dermato clean của hãng eucerin qua hệ thống tiki hàng giao nhanh tuy nhiên tôi rất thất vọng vì bây giờ đã là tháng 7 2018 mà sản phẩm hoá mỹ phẩm này chỉ còn hạn dùng đến tháng 4 2019 tôi đề nghị được đổi sản phẩm có hạn dùng lâu hơn
",1,1
5642,"shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn
",0,0
6424,"giao hàng không đúng dự thật mua bình 200k gũi hàng binh có 160k
",1,1
908,"chưa sử dụng nên chưa đánh giá hihi cho 5 đã
",0,0
4128,"16gb là quá thấp nhưng mua 64gb lại quá đắt không biết bao giờ apple mới bỏ cái bản 16gb này để thay bằng 32gb đây
",1,1
8926,"quần khá đẹp hài lòng với sản phẩm
",0,0
12979,"shop phục vụ tốt lắm ạ pin cũng dùng tốt các bạn có mua thì cũng đừng đắn đo giá cả hợp lý
",0,0
15558,"đóng gói sản phẩm rất đẹp và chắc chắn tuy nhiên chắc do đơn hàng nhiều mà shop giao cho nhà vận chuyển lâu đến lúc nhận gần cả tuần phải tốn thêm tiền mua bìm khác xài tạm chất lượng thì oki rồi
",0,0
2796,"cho 5 sao luôn nha ưng cực kì mặc dù rẻ nhưng sp thì cực ok thật đấy các bác ạ ahihi
",0,0
4140,"rất đáng tiền chất lượng sản phẩm tuyệt vời size 42 giày khác thì rất vừa chân còn size 42 của shop hơn không vừa
",0,0
5149,"sản phẩm khác mô tả xấu
",1,1
2578,"điều kiện áp dụng không giống mô tảmình sử dụng vào ngày thứ 3 thì cửa hàng xác nhận là không áp dụng cùng với các khuyến mãi khácmong shop kiểm tra
",1,1
10191,"bánh ngon quá
",0,0
4965,"đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanhve rất đẹp
",0,0
4852,"rất đáng tiền hơi mỏng
",0,0
8192,"đóng gói sản phẩm rất đẹp và chắc chắn mình chưa dùng thử nhưng nhìn sp thấy ưng ý
",0,0
1201,"cái hũ bé bé mà xài lâu dã man dùg mỗi tối môi mềm cả ngày dù wa chừg 4 5 loại son lì không làm sậm môi chút nào nói chug rất ưng hũ 5 6 zòy sẽ còn dài dài
",0,0
4982,"bàn phím không có đèn không như miêu tả
",1,1
11112,"bôi lên da sau 1 đêm dậy da mịn hơn split chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền
",0,0
111,"chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh split shop có tâm máy dùng thích
",0,0
13309,"giao hãng lỗi
",1,1
1701,"chất lượng sản phẩm tốt hy vọng xài đủ 1 năm
",0,0
1783,"nhỏ gọn đa năng rất đáng tiền
",0,0
3106,"đến ngày hôm nay vẫn chưa gửi hđ cho tôi sao kì cục quá v
",1,1
8178,"không phải yếm cotton mà là yếm xô
",1,1
6249,"hàng mẫu mã đẹp nhưng gương bị thiếu phụ tùng không như trên ảnh
",1,1
14267,"kết dính chắc chắn thời gian khô kéo nhanh thích hợp dán trên nhiều chất liệu khác nhau shop đóng gói chắc chắn và thời gian giao hàng nhanh
",0,0
978,"sãn phẫm xấu hàng không tốt treo đẩu dê bán thịt chó
",1,1
8784,"tiếp nhận đơn hàng hơi lâu tuy nhiên vẫn giao đến trong vòng 3 ngày rong biển là món xuất sắc nhất mặn mà đưa cơm lắm còn cơm cháy thì khá cay
",0,0
5292,"thời gian giao hàng chậm chất lượng sản phẩm kém không đáng tiền
",1,1
7529,"đóng gói sản phẩm rất đẹp và chắc chắn giao hàng hơi chậm
",0,0
6220,"t thích có hình hơn
",0,0
10446,"mình rất ưng thời gian giao hàng nhanh nữa
",0,0
11846,"đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền split giao hàng siêu nhanh
",0,0
6092,"cám ơn shop shop làm tốt lắm như đã trao đổi hàng đẹp và uy tín sẽ ủng hộ shop lâu dài mong rằng shopee sẽ có nhiều shop uy tín và chất lượng như vậy
",0,0
8594,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn chưa dùng hàng nhưng hy vọng hàng ok v shop có mua túi xách thì qua ủng hộ shop em với nha
",0,0
5049,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh split sơn đẹp
",0,0
10475,"đối với số tiền mà mình bỉ ra thì thực sự chất lượng sản phẩm vượt ngoauf mong đợi ủng hôn shop dài
",0,0
12899,"shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh lần sau lại ủng hộ shop
",0,0
10977,"sản phẩm tốt giá cả phải chăng
",0,0
10315,"chất lượng sản phẩm kém mình mua đèn led mà mua về không có pin bề mặt đèn thì xước hết nhắn tin hỏi thì không thấy trả lời cảm thấy thất vọng
",1,1
10072,"hàng đóng gói tốt chu đáo với tấm thiệp cảm ơn dễ thương nhưng nhãn mác còn dán lệch nên em vẫn lăn tăn về nguồn gốc
",0,0
1408,"nhận xong thì khuyến mãi nhưng mà lần này nhiều khô gà hơn khuyến mãi kkkkk
",0,1
4062,"đóng gói sản phẩm rất đẹp và chắc chắn giao hàng cực nhanh sách rất hay và toẹt dời 5 còn ít phải 500 mới được
",0,0
10259,"đổi màu điện thoại kém chất lượng
",1,1
12054,"ngòi viết khá cứng không hay bị gãy ngoài điểm này ra mình không thấy điểm tốt nào nữa ngòi chì viết nhạt hộp ngòi nắp không chắc lắm dùng một thời gian toàn bị bung ra mình bị đổ ngòi ra rất nhiều lần toàn bị rơi hết
",1,1
13475,"giao hành cực nhanh hàng giống hình quá hợp với giá
",0,0
15080,"kem thơm chất kem mịn thấm nhanh đóng gói kĩ giao hàng 2 3 ngày tới xài ok em thích ạ shop phục vụ rất tốt rất đáng tiền shop phục vụ rất tốt
",0,0
10779,"mình mua ghế để văn phòng mà giao hàng rất tệ tiki hỗ trợ nhanh chóng trong việc trả hàng mình không hài lòng cho đợt mua sản phẩm này
",1,1
